Year,District,Area_Hectares,Yield_Kg_Ha,Crop,Avg_Temperature_C,max_temp_C,min_temp_C,Avg_Humidity_Pct,Avg_Rainfall_mm,total_solar_radiation_kWh/m2,total_PAR_MJ/m2,Avg_Wind_Speed_ms,avg_pH_value,fertilizer_in_MT,Production_MT,Planting_Month,Province
2021,Terhathum,2505.0,1180.0,Millet,19.92616438,24.60810959,16.29536986,70.74926027,1724.29,5257.41,2324.55,1.509041096,5.6,177.2,2955.9,August,Unknown
2021,Terhathum,27.0,1000.0,Buckwheat,19.92616438,24.60810959,16.29536986,70.74926027,1724.29,5257.41,2324.55,1.509041096,5.6,177.2,27.0,September,Unknown
2021,Terhathum,2399.0,1999.0,Wheat,19.92616438,24.60810959,16.29536986,70.74926027,1724.29,5257.41,2324.55,1.509041096,5.6,177.2,4795.601,November,Unknown
2021,Terhathum,64.0,1328.0,Barley,19.92616438,24.60810959,16.29536986,70.74926027,1724.29,5257.41,2324.55,1.509041096,5.6,177.2,84.992,November,Unknown
2021,Udayapur,14233.0,3876.0,Rice,18.32230137,22.98213699,14.86323288,72.61347945,2364.3,5502.23,2446.66,1.244547945,5.4,1494.5,55167.108,July,Koshi
2021,Udayapur,17836.0,3097.0,Maize,18.32230137,22.98213699,14.86323288,72.61347945,2364.3,5502.23,2446.66,1.244547945,5.4,1494.5,55238.092,April,Koshi
2021,Udayapur,2768.0,1859.0,Millet,18.32230137,22.98213699,14.86323288,72.61347945,2364.3,5502.23,2446.66,1.244547945,5.4,1494.5,5145.712,August,Koshi
2021,Udayapur,21.0,1095.0,Buckwheat,18.32230137,22.98213699,14.86323288,72.61347945,2364.3,5502.23,2446.66,1.244547945,5.4,1494.5,22.995,September,Koshi
2021,Udayapur,5130.0,2500.0,Wheat,18.32230137,22.98213699,14.86323288,72.61347945,2364.3,5502.23,2446.66,1.244547945,5.4,1494.5,12825.0,November,Koshi
2021,Udayapur,29.0,1483.0,Barley,18.32230137,22.98213699,14.86323288,72.61347945,2364.3,5502.23,2446.66,1.244547945,5.4,1494.5,43.007,November,Koshi
2022,Achham,10705.0,2140.0,Rice,12.61068493,17.87649315,8.272684932,71.65652055,1249.65,6247.63,2717.87,1.49690411,6.1,472.35,22908.7,July,Sudurpashchim
2022,Achham,5688.0,2200.0,Maize,12.61068493,17.87649315,8.272684932,71.65652055,1249.65,6247.63,2717.87,1.49690411,6.1,472.35,12513.6,April,Sudurpashchim
2022,Achham,3002.0,920.0,Millet,12.61068493,17.87649315,8.272684932,71.65652055,1249.65,6247.63,2717.87,1.49690411,6.1,472.35,2761.84,August,Sudurpashchim
2022,Achham,10.0,700.0,Buckwheat,12.61068493,17.87649315,8.272684932,71.65652055,1249.65,6247.63,2717.87,1.49690411,6.1,472.35,7.0,September,Sudurpashchim
2022,Achham,10730.0,1600.0,Wheat,12.61068493,17.87649315,8.272684932,71.65652055,1249.65,6247.63,2717.87,1.49690411,6.1,472.35,17168.0,November,Sudurpashchim
2022,Achham,752.0,548.0,Barley,12.61068493,17.87649315,8.272684932,71.65652055,1249.65,6247.63,2717.87,1.49690411,6.1,472.35,412.096,November,Sudurpashchim
2022,Arghakhanchi,7064.0,3152.0,Rice,19.74057534,24.67093151,15.95410959,66.47813699,1681.09,6303.83,2921.96,1.645479452,5.9,1867.45,22265.728,July,Lumbini
2022,Arghakhanchi,16965.0,3205.0,Maize,19.74057534,24.67093151,15.95410959,66.47813699,1681.09,6303.83,2921.96,1.645479452,5.9,1867.45,54372.825,April,Lumbini
2022,Arghakhanchi,501.0,1228.0,Millet,19.74057534,24.67093151,15.95410959,66.47813699,1681.09,6303.83,2921.96,1.645479452,5.9,1867.45,615.228,August,Lumbini
2022,Arghakhanchi,97.0,940.0,Buckwheat,19.74057534,24.67093151,15.95410959,66.47813699,1681.09,6303.83,2921.96,1.645479452,5.9,1867.45,91.18,September,Lumbini
2022,Arghakhanchi,5245.0,2750.0,Wheat,19.74057534,24.67093151,15.95410959,66.47813699,1681.09,6303.83,2921.96,1.645479452,5.9,1867.45,14423.75,November,Lumbini
2022,Arghakhanchi,300.0,1150.0,Barley,19.74057534,24.67093151,15.95410959,66.47813699,1681.09,6303.83,2921.96,1.645479452,5.9,1867.45,345.0,November,Lumbini
2022,Baglung,5717.0,3551.0,Rice,18.93142466,23.48323288,15.36120548,71.38808219,2217.11,5839.74,2534.06,1.410986301,5.7,987.7,20301.067,July,Gandaki
2022,Baglung,15500.0,3400.0,Maize,18.93142466,23.48323288,15.36120548,71.38808219,2217.11,5839.74,2534.06,1.410986301,5.7,987.7,52700.0,April,Gandaki
2022,Baglung,8460.0,1270.0,Millet,18.93142466,23.48323288,15.36120548,71.38808219,2217.11,5839.74,2534.06,1.410986301,5.7,987.7,10744.2,August,Gandaki
2022,Baglung,80.0,1500.0,Buckwheat,18.93142466,23.48323288,15.36120548,71.38808219,2217.11,5839.74,2534.06,1.410986301,5.7,987.7,120.0,September,Gandaki
2022,Baglung,6005.0,2510.0,Wheat,18.93142466,23.48323288,15.36120548,71.38808219,2217.11,5839.74,2534.06,1.410986301,5.7,987.7,15072.55,November,Gandaki
2022,Baglung,95.0,1484.0,Barley,18.93142466,23.48323288,15.36120548,71.38808219,2217.11,5839.74,2534.06,1.410986301,5.7,987.7,140.98,November,Gandaki
2022,Baitadi,4956.0,2350.0,Rice,11.44312329,17.23690411,6.657616438,67.77580822,868.42,6610.02,2916.54,1.647863014,6.0,267.75,11646.6,July,Sudurpashchim
2022,Baitadi,7560.0,2810.0,Maize,11.44312329,17.23690411,6.657616438,67.77580822,868.42,6610.02,2916.54,1.647863014,6.0,267.75,21243.6,April,Sudurpashchim
2022,Baitadi,400.0,1600.0,Millet,11.44312329,17.23690411,6.657616438,67.77580822,868.42,6610.02,2916.54,1.647863014,6.0,267.75,640.0,August,Sudurpashchim
2022,Baitadi,18.0,722.0,Buckwheat,11.44312329,17.23690411,6.657616438,67.77580822,868.42,6610.02,2916.54,1.647863014,6.0,267.75,12.996,September,Sudurpashchim
2022,Baitadi,12400.0,1855.0,Wheat,11.44312329,17.23690411,6.657616438,67.77580822,868.42,6610.02,2916.54,1.647863014,6.0,267.75,23002.0,November,Sudurpashchim
2022,Baitadi,700.0,600.0,Barley,11.44312329,17.23690411,6.657616438,67.77580822,868.42,6610.02,2916.54,1.647863014,6.0,267.75,420.0,November,Sudurpashchim
2022,Bajhang,6135.0,2610.0,Rice,11.44312329,17.23690411,6.657616438,67.77580822,868.42,6247.63,2717.87,1.647863014,5.6,206.5,16012.35,July,Sudurpashchim
2022,Bajhang,4080.0,1480.0,Maize,11.44312329,17.23690411,6.657616438,67.77580822,868.42,6247.63,2717.87,1.647863014,5.6,206.5,6038.4,April,Sudurpashchim
2022,Bajhang,2200.0,1093.0,Millet,11.44312329,17.23690411,6.657616438,67.77580822,868.42,6247.63,2717.87,1.647863014,5.6,206.5,2404.6,August,Sudurpashchim
2022,Bajhang,16.0,1000.0,Buckwheat,11.44312329,17.23690411,6.657616438,67.77580822,868.42,6247.63,2717.87,1.647863014,5.6,206.5,16.0,September,Sudurpashchim
2022,Bajhang,9372.0,1801.0,Wheat,11.44312329,17.23690411,6.657616438,67.77580822,868.42,6247.63,2717.87,1.647863014,5.6,206.5,16878.972,November,Sudurpashchim
2022,Bajhang,1440.0,1576.0,Barley,11.44312329,17.23690411,6.657616438,67.77580822,868.42,6247.63,2717.87,1.647863014,5.6,206.5,2269.44,November,Sudurpashchim
2022,Bajura,4050.0,2620.0,Rice,9.316054795,15.51673973,4.300958904,69.0760274,812.98,6247.63,2717.87,1.625041096,6.0,196.8,10611.0,July,Sudurpashchim
2022,Bajura,1350.0,1500.0,Maize,9.316054795,15.51673973,4.300958904,69.0760274,812.98,6247.63,2717.87,1.625041096,6.0,196.8,2025.0,April,Sudurpashchim
2022,Bajura,2050.0,1200.0,Millet,9.316054795,15.51673973,4.300958904,69.0760274,812.98,6247.63,2717.87,1.625041096,6.0,196.8,2460.0,August,Sudurpashchim
2022,Bajura,20.0,700.0,Buckwheat,9.316054795,15.51673973,4.300958904,69.0760274,812.98,6247.63,2717.87,1.625041096,6.0,196.8,14.0,September,Sudurpashchim
2022,Bajura,6450.0,1500.0,Wheat,9.316054795,15.51673973,4.300958904,69.0760274,812.98,6247.63,2717.87,1.625041096,6.0,196.8,9675.0,November,Sudurpashchim
2022,Bajura,960.0,998.0,Barley,9.316054795,15.51673973,4.300958904,69.0760274,812.98,6247.63,2717.87,1.625041096,6.0,196.8,958.08,November,Sudurpashchim
2022,Banke,30396.0,3650.0,Rice,19.98389041,25.11241096,15.84556164,66.78416438,1544.1,5982.91,2638.71,1.454,6.4,6751.2,110945.4,July,Lumbini
2022,Banke,9023.0,4161.0,Maize,19.98389041,25.11241096,15.84556164,66.78416438,1544.1,5982.91,2638.71,1.454,6.4,6751.2,37544.703,April,Lumbini
2022,Banke,0.0,0.0,Millet,19.98389041,25.11241096,15.84556164,66.78416438,1544.1,5982.91,2638.71,1.454,6.4,6751.2,0.0,August,Lumbini
2022,Banke,0.0,0.0,Buckwheat,19.98389041,25.11241096,15.84556164,66.78416438,1544.1,5982.91,2638.71,1.454,6.4,6751.2,0.0,September,Lumbini
2022,Banke,23510.0,3364.0,Wheat,19.98389041,25.11241096,15.84556164,66.78416438,1544.1,5982.91,2638.71,1.454,6.4,6751.2,79087.64,November,Lumbini
2022,Banke,6.0,1333.0,Barley,19.98389041,25.11241096,15.84556164,66.78416438,1544.1,5982.91,2638.71,1.454,6.4,6751.2,7.998,November,Lumbini
2022,Bara,55660.0,4458.0,Rice,24.58931507,30.36435616,19.87375342,67.58789041,1377.57,6253.82,2893.12,1.677452055,6.7,12363.7,248132.28,July,Madhesh
2022,Bara,11940.0,3907.0,Maize,24.58931507,30.36435616,19.87375342,67.58789041,1377.57,6253.82,2893.12,1.677452055,6.7,12363.7,46649.58,April,Madhesh
2022,Bara,5.0,1000.0,Millet,24.58931507,30.36435616,19.87375342,67.58789041,1377.57,6253.82,2893.12,1.677452055,6.7,12363.7,5.0,August,Madhesh
2022,Bara,0.0,0.0,Buckwheat,24.58931507,30.36435616,19.87375342,67.58789041,1377.57,6253.82,2893.12,1.677452055,6.7,12363.7,0.0,September,Madhesh
2022,Bara,29700.0,3500.0,Wheat,24.58931507,30.36435616,19.87375342,67.58789041,1377.57,6253.82,2893.12,1.677452055,6.7,12363.7,103950.0,November,Madhesh
2022,Bara,3.0,1000.0,Barley,24.58931507,30.36435616,19.87375342,67.58789041,1377.57,6253.82,2893.12,1.677452055,6.7,12363.7,3.0,November,Madhesh
2022,Bardiya,48971.0,4204.0,Rice,24.50323288,30.04408219,19.88789041,63.70364384,1486.86,5982.91,2638.71,1.65460274,6.8,9612.8,205874.084,July,Unknown
2022,Bardiya,5660.0,3744.0,Maize,24.50323288,30.04408219,19.88789041,63.70364384,1486.86,5982.91,2638.71,1.65460274,6.8,9612.8,21191.04,April,Unknown
2022,Bardiya,0.0,0.0,Millet,24.50323288,30.04408219,19.88789041,63.70364384,1486.86,5982.91,2638.71,1.65460274,6.8,9612.8,0.0,August,Unknown
2022,Bardiya,0.0,0.0,Buckwheat,24.50323288,30.04408219,19.88789041,63.70364384,1486.86,5982.91,2638.71,1.65460274,6.8,9612.8,0.0,September,Unknown
2022,Bardiya,22900.0,3648.0,Wheat,24.50323288,30.04408219,19.88789041,63.70364384,1486.86,5982.91,2638.71,1.65460274,6.8,9612.8,83539.2,November,Unknown
2022,Bardiya,6.0,1333.0,Barley,24.50323288,30.04408219,19.88789041,63.70364384,1486.86,5982.91,2638.71,1.65460274,6.8,9612.8,7.998,November,Unknown
2022,Bhaktapur,3891.0,5120.0,Rice,18.79052055,23.48761644,15.22506849,71.14569863,1242.18,6149.85,2737.48,1.38430137,5.8,2019.6,19921.92,July,Bagmati
2022,Bhaktapur,1849.0,5050.0,Maize,18.79052055,23.48761644,15.22506849,71.14569863,1242.18,6149.85,2737.48,1.38430137,5.8,2019.6,9337.45,April,Bagmati
2022,Bhaktapur,86.0,2605.0,Millet,18.79052055,23.48761644,15.22506849,71.14569863,1242.18,6149.85,2737.48,1.38430137,5.8,2019.6,224.03,August,Bagmati
2022,Bhaktapur,0.0,0.0,Buckwheat,18.79052055,23.48761644,15.22506849,71.14569863,1242.18,6149.85,2737.48,1.38430137,5.8,2019.6,0.0,September,Bagmati
2022,Bhaktapur,1892.0,5170.0,Wheat,18.79052055,23.48761644,15.22506849,71.14569863,1242.18,6149.85,2737.48,1.38430137,5.8,2019.6,9781.64,November,Bagmati
2022,Bhaktapur,16.0,3125.0,Barley,18.79052055,23.48761644,15.22506849,71.14569863,1242.18,6149.85,2737.48,1.38430137,5.8,2019.6,50.0,November,Bagmati
2022,Bhojpur,14522.0,2980.0,Rice,5.493479452,10.28123288,1.814630137,83.80142466,1842.8,5400.37,2377.82,1.531917808,5.4,1731.4,43275.56,July,Koshi
2022,Bhojpur,32812.0,2350.0,Maize,5.493479452,10.28123288,1.814630137,83.80142466,1842.8,5400.37,2377.82,1.531917808,5.4,1731.4,77108.2,April,Koshi
2022,Bhojpur,5048.0,1400.0,Millet,5.493479452,10.28123288,1.814630137,83.80142466,1842.8,5400.37,2377.82,1.531917808,5.4,1731.4,7067.2,August,Koshi
2022,Bhojpur,27.0,815.0,Buckwheat,5.493479452,10.28123288,1.814630137,83.80142466,1842.8,5400.37,2377.82,1.531917808,5.4,1731.4,22.005,September,Koshi
2022,Bhojpur,414.0,1800.0,Wheat,5.493479452,10.28123288,1.814630137,83.80142466,1842.8,5400.37,2377.82,1.531917808,5.4,1731.4,745.2,November,Koshi
2022,Bhojpur,10.0,1200.0,Barley,5.493479452,10.28123288,1.814630137,83.80142466,1842.8,5400.37,2377.82,1.531917808,5.4,1731.4,12.0,November,Koshi
2022,Chitwan,27378.0,4011.0,Rice,23.81772603,29.06049315,19.4829589,68.88219178,1882.94,6253.82,2893.12,1.318438356,6.1,7999.55,109813.158,July,Bagmati
2022,Chitwan,26116.0,3700.0,Maize,23.81772603,29.06049315,19.4829589,68.88219178,1882.94,6253.82,2893.12,1.318438356,6.1,7999.55,96629.2,April,Bagmati
2022,Chitwan,1464.0,1100.0,Millet,23.81772603,29.06049315,19.4829589,68.88219178,1882.94,6253.82,2893.12,1.318438356,6.1,7999.55,1610.4,August,Bagmati
2022,Chitwan,1050.0,1060.0,Buckwheat,23.81772603,29.06049315,19.4829589,68.88219178,1882.94,6253.82,2893.12,1.318438356,6.1,7999.55,1113.0,September,Bagmati
2022,Chitwan,3460.0,4400.0,Wheat,23.81772603,29.06049315,19.4829589,68.88219178,1882.94,6253.82,2893.12,1.318438356,6.1,7999.55,15224.0,November,Bagmati
2022,Chitwan,15.0,1733.0,Barley,23.81772603,29.06049315,19.4829589,68.88219178,1882.94,6253.82,2893.12,1.318438356,6.1,7999.55,25.995,November,Bagmati
2022,Dadeldhura,4732.0,3100.0,Rice,16.15767123,21.88923288,11.53652055,63.11284932,995.86,6610.02,2916.54,1.472767123,5.9,188.3,14669.2,July,Sudurpashchim
2022,Dadeldhura,3500.0,2237.0,Maize,16.15767123,21.88923288,11.53652055,63.11284932,995.86,6610.02,2916.54,1.472767123,5.9,188.3,7829.5,April,Sudurpashchim
2022,Dadeldhura,320.0,1775.0,Millet,16.15767123,21.88923288,11.53652055,63.11284932,995.86,6610.02,2916.54,1.472767123,5.9,188.3,568.0,August,Sudurpashchim
2022,Dadeldhura,2.0,500.0,Buckwheat,16.15767123,21.88923288,11.53652055,63.11284932,995.86,6610.02,2916.54,1.472767123,5.9,188.3,1.0,September,Sudurpashchim
2022,Dadeldhura,7600.0,1900.0,Wheat,16.15767123,21.88923288,11.53652055,63.11284932,995.86,6610.02,2916.54,1.472767123,5.9,188.3,14440.0,November,Sudurpashchim
2022,Dadeldhura,200.0,1335.0,Barley,16.15767123,21.88923288,11.53652055,63.11284932,995.86,6610.02,2916.54,1.472767123,5.9,188.3,267.0,November,Sudurpashchim
2022,Dailekh,7925.0,3344.0,Rice,12.61068493,17.87649315,8.272684932,71.65652055,1249.65,5982.91,2638.71,1.49690411,5.9,623.75,26501.2,July,Karnali
2022,Dailekh,19125.0,2207.0,Maize,12.61068493,17.87649315,8.272684932,71.65652055,1249.65,5982.91,2638.71,1.49690411,5.9,623.75,42208.875,April,Karnali
2022,Dailekh,2005.0,1369.0,Millet,12.61068493,17.87649315,8.272684932,71.65652055,1249.65,5982.91,2638.71,1.49690411,5.9,623.75,2744.845,August,Karnali
2022,Dailekh,28.0,929.0,Buckwheat,12.61068493,17.87649315,8.272684932,71.65652055,1249.65,5982.91,2638.71,1.49690411,5.9,623.75,26.012,September,Karnali
2022,Dailekh,13285.0,1160.0,Wheat,12.61068493,17.87649315,8.272684932,71.65652055,1249.65,5982.91,2638.71,1.49690411,5.9,623.75,15410.6,November,Karnali
2022,Dailekh,181.0,1249.0,Barley,12.61068493,17.87649315,8.272684932,71.65652055,1249.65,5982.91,2638.71,1.49690411,5.9,623.75,226.069,November,Karnali
2022,Dang,37630.0,3834.0,Rice,21.8780274,27.19071233,17.63739726,65.11879452,1365.12,6072.85,2625.59,1.817780822,5.8,11788.3,144273.42,July,Lumbini
2022,Dang,24990.0,3263.0,Maize,21.8780274,27.19071233,17.63739726,65.11879452,1365.12,6072.85,2625.59,1.817780822,5.8,11788.3,81542.37,April,Lumbini
2022,Dang,15.0,1400.0,Millet,21.8780274,27.19071233,17.63739726,65.11879452,1365.12,6072.85,2625.59,1.817780822,5.8,11788.3,21.0,August,Lumbini
2022,Dang,35.0,1531.0,Buckwheat,21.8780274,27.19071233,17.63739726,65.11879452,1365.12,6072.85,2625.59,1.817780822,5.8,11788.3,53.585,September,Lumbini
2022,Dang,12235.0,3205.0,Wheat,21.8780274,27.19071233,17.63739726,65.11879452,1365.12,6072.85,2625.59,1.817780822,5.8,11788.3,39213.175,November,Lumbini
2022,Dang,16.0,2000.0,Barley,21.8780274,27.19071233,17.63739726,65.11879452,1365.12,6072.85,2625.59,1.817780822,5.8,11788.3,32.0,November,Lumbini
2022,Darchula,3521.0,2710.0,Rice,6.435150685,12.37657534,1.43890411,68.24882192,688.79,6610.02,2916.54,1.755287671,6.0,181.75,9541.91,July,Sudurpashchim
2022,Darchula,4538.0,1820.0,Maize,6.435150685,12.37657534,1.43890411,68.24882192,688.79,6610.02,2916.54,1.755287671,6.0,181.75,8259.16,April,Sudurpashchim
2022,Darchula,1185.0,1000.0,Millet,6.435150685,12.37657534,1.43890411,68.24882192,688.79,6610.02,2916.54,1.755287671,6.0,181.75,1185.0,August,Sudurpashchim
2022,Darchula,12.0,833.0,Buckwheat,6.435150685,12.37657534,1.43890411,68.24882192,688.79,6610.02,2916.54,1.755287671,6.0,181.75,9.996,September,Sudurpashchim
2022,Darchula,5965.0,1743.0,Wheat,6.435150685,12.37657534,1.43890411,68.24882192,688.79,6610.02,2916.54,1.755287671,6.0,181.75,10396.995,November,Sudurpashchim
2022,Darchula,807.0,1123.0,Barley,6.435150685,12.37657534,1.43890411,68.24882192,688.79,6610.02,2916.54,1.755287671,6.0,181.75,906.261,November,Sudurpashchim
2022,Dhading,13545.0,4105.0,Rice,14.78520548,19.42115068,11.11238356,73.66134247,1665.75,6253.82,2893.12,1.433835616,5.5,4557.95,55602.225,July,Bagmati
2022,Dhading,19530.0,2496.0,Maize,14.78520548,19.42115068,11.11238356,73.66134247,1665.75,6253.82,2893.12,1.433835616,5.5,4557.95,48746.88,April,Bagmati
2022,Dhading,6920.0,931.0,Millet,14.78520548,19.42115068,11.11238356,73.66134247,1665.75,6253.82,2893.12,1.433835616,5.5,4557.95,6442.52,August,Bagmati
2022,Dhading,92.0,848.0,Buckwheat,14.78520548,19.42115068,11.11238356,73.66134247,1665.75,6253.82,2893.12,1.433835616,5.5,4557.95,78.016,September,Bagmati
2022,Dhading,4650.0,2820.0,Wheat,14.78520548,19.42115068,11.11238356,73.66134247,1665.75,6253.82,2893.12,1.433835616,5.5,4557.95,13113.0,November,Bagmati
2022,Dhading,278.0,1122.0,Barley,14.78520548,19.42115068,11.11238356,73.66134247,1665.75,6253.82,2893.12,1.433835616,5.5,4557.95,311.916,November,Bagmati
2022,Dhankuta,6355.0,3667.0,Rice,19.83208219,24.45665753,16.23736986,74.54882192,1505.45,5645.47,2521.16,1.436383562,5.8,2249.5,23303.785,July,Koshi
2022,Dhankuta,13467.0,3350.0,Maize,19.83208219,24.45665753,16.23736986,74.54882192,1505.45,5645.47,2521.16,1.436383562,5.8,2249.5,45114.45,April,Koshi
2022,Dhankuta,7228.0,1140.0,Millet,19.83208219,24.45665753,16.23736986,74.54882192,1505.45,5645.47,2521.16,1.436383562,5.8,2249.5,8239.92,August,Koshi
2022,Dhankuta,4.0,101250.0,Buckwheat,19.83208219,24.45665753,16.23736986,74.54882192,1505.45,5645.47,2521.16,1.436383562,5.8,2249.5,405.0,September,Koshi
2022,Dhankuta,1302.0,2099.0,Wheat,19.83208219,24.45665753,16.23736986,74.54882192,1505.45,5645.47,2521.16,1.436383562,5.8,2249.5,2732.898,November,Koshi
2022,Dhankuta,3.0,1000.0,Barley,19.83208219,24.45665753,16.23736986,74.54882192,1505.45,5645.47,2521.16,1.436383562,5.8,2249.5,3.0,November,Koshi
2022,Dhanusha,55730.0,3357.0,Rice,22.36556164,27.5489863,18.34180822,67.39635616,1183.43,6000.2,2672.61,1.563150685,6.6,15042.08,187085.61,July,Madhesh
2022,Dhanusha,3476.0,3263.0,Maize,22.36556164,27.5489863,18.34180822,67.39635616,1183.43,6000.2,2672.61,1.563150685,6.6,15042.08,11342.188,April,Madhesh
2022,Dhanusha,210.0,900.0,Millet,22.36556164,27.5489863,18.34180822,67.39635616,1183.43,6000.2,2672.61,1.563150685,6.6,15042.08,189.0,August,Madhesh
2022,Dhanusha,0.0,0.0,Buckwheat,22.36556164,27.5489863,18.34180822,67.39635616,1183.43,6000.2,2672.61,1.563150685,6.6,15042.08,0.0,September,Madhesh
2022,Dhanusha,34000.0,3400.0,Wheat,22.36556164,27.5489863,18.34180822,67.39635616,1183.43,6000.2,2672.61,1.563150685,6.6,15042.08,115600.0,November,Madhesh
2022,Dhanusha,1.0,1000.0,Barley,22.36556164,27.5489863,18.34180822,67.39635616,1183.43,6000.2,2672.61,1.563150685,6.6,15042.08,1.0,November,Madhesh
2022,Dolakha,2814.0,2450.0,Rice,2.139260274,7.632575342,-2.152931507,74.8,705.33,5711.35,2568.91,1.98969863,6.5,2178.45,6894.3,July,Bagmati
2022,Dolakha,5844.0,3010.0,Maize,2.139260274,7.632575342,-2.152931507,74.8,705.33,5711.35,2568.91,1.98969863,6.5,2178.45,17590.44,April,Bagmati
2022,Dolakha,3675.0,1420.0,Millet,2.139260274,7.632575342,-2.152931507,74.8,705.33,5711.35,2568.91,1.98969863,6.5,2178.45,5218.5,August,Bagmati
2022,Dolakha,935.0,930.0,Buckwheat,2.139260274,7.632575342,-2.152931507,74.8,705.33,5711.35,2568.91,1.98969863,6.5,2178.45,869.55,September,Bagmati
2022,Dolakha,4243.0,1780.0,Wheat,2.139260274,7.632575342,-2.152931507,74.8,705.33,5711.35,2568.91,1.98969863,6.5,2178.45,7552.54,November,Bagmati
2022,Dolakha,136.0,1213.0,Barley,2.139260274,7.632575342,-2.152931507,74.8,705.33,5711.35,2568.91,1.98969863,6.5,2178.45,164.968,November,Bagmati
2022,Dolpa,200.0,1610.0,Rice,-1.031287671,5.016164384,-6.127041096,71.77756164,1432.52,6072.85,2625.59,1.801232877,6.6,0.0,322.0,July,Karnali
2022,Dolpa,2359.0,1582.0,Maize,-1.031287671,5.016164384,-6.127041096,71.77756164,1432.52,6072.85,2625.59,1.801232877,6.6,0.0,3731.938,April,Karnali
2022,Dolpa,294.0,1031.0,Millet,-1.031287671,5.016164384,-6.127041096,71.77756164,1432.52,6072.85,2625.59,1.801232877,6.6,0.0,303.114,August,Karnali
2022,Dolpa,807.0,1235.0,Buckwheat,-1.031287671,5.016164384,-6.127041096,71.77756164,1432.52,6072.85,2625.59,1.801232877,6.6,0.0,996.645,September,Karnali
2022,Dolpa,2375.0,1712.0,Wheat,-1.031287671,5.016164384,-6.127041096,71.77756164,1432.52,6072.85,2625.59,1.801232877,6.6,0.0,4066.0,November,Karnali
2022,Dolpa,334.0,1033.0,Barley,-1.031287671,5.016164384,-6.127041096,71.77756164,1432.52,6072.85,2625.59,1.801232877,6.6,0.0,345.022,November,Karnali
2022,Doti,8435.0,2340.0,Rice,16.15767123,21.88923288,11.53652055,63.11284932,995.86,6610.02,2916.54,1.472767123,5.9,444.15,19737.9,July,Sudurpashchim
2022,Doti,3650.0,2795.0,Maize,16.15767123,21.88923288,11.53652055,63.11284932,995.86,6610.02,2916.54,1.472767123,5.9,444.15,10201.75,April,Sudurpashchim
2022,Doti,3250.0,1212.0,Millet,16.15767123,21.88923288,11.53652055,63.11284932,995.86,6610.02,2916.54,1.472767123,5.9,444.15,3939.0,August,Sudurpashchim
2022,Doti,8.0,750.0,Buckwheat,16.15767123,21.88923288,11.53652055,63.11284932,995.86,6610.02,2916.54,1.472767123,5.9,444.15,6.0,September,Sudurpashchim
2022,Doti,10290.0,1672.0,Wheat,16.15767123,21.88923288,11.53652055,63.11284932,995.86,6610.02,2916.54,1.472767123,5.9,444.15,17204.88,November,Sudurpashchim
2022,Doti,295.0,614.0,Barley,16.15767123,21.88923288,11.53652055,63.11284932,995.86,6610.02,2916.54,1.472767123,5.9,444.15,181.13,November,Sudurpashchim
2022,Gorkha,11225.0,3876.0,Rice,14.78520548,19.42115068,11.11238356,73.66134247,1665.75,6253.82,2893.12,1.433835616,5.5,1221.05,43508.1,July,Gandaki
2022,Gorkha,18005.0,2490.0,Maize,14.78520548,19.42115068,11.11238356,73.66134247,1665.75,6253.82,2893.12,1.433835616,5.5,1221.05,44832.45,April,Gandaki
2022,Gorkha,11200.0,1220.0,Millet,14.78520548,19.42115068,11.11238356,73.66134247,1665.75,6253.82,2893.12,1.433835616,5.5,1221.05,13664.0,August,Gandaki
2022,Gorkha,200.0,1420.0,Buckwheat,14.78520548,19.42115068,11.11238356,73.66134247,1665.75,6253.82,2893.12,1.433835616,5.5,1221.05,284.0,September,Gandaki
2022,Gorkha,2500.0,2370.0,Wheat,14.78520548,19.42115068,11.11238356,73.66134247,1665.75,6253.82,2893.12,1.433835616,5.5,1221.05,5925.0,November,Gandaki
2022,Gorkha,110.0,1282.0,Barley,14.78520548,19.42115068,11.11238356,73.66134247,1665.75,6253.82,2893.12,1.433835616,5.5,1221.05,141.02,November,Gandaki
2022,Gulmi,7556.0,3859.0,Rice,19.74057534,24.67093151,15.95410959,66.47813699,1681.09,6303.83,2921.96,1.645479452,6.1,1412.7,29158.604,July,Lumbini
2022,Gulmi,22488.0,3041.0,Maize,19.74057534,24.67093151,15.95410959,66.47813699,1681.09,6303.83,2921.96,1.645479452,6.1,1412.7,68386.008,April,Lumbini
2022,Gulmi,2921.0,1310.0,Millet,19.74057534,24.67093151,15.95410959,66.47813699,1681.09,6303.83,2921.96,1.645479452,6.1,1412.7,3826.51,August,Lumbini
2022,Gulmi,205.0,1900.0,Buckwheat,19.74057534,24.67093151,15.95410959,66.47813699,1681.09,6303.83,2921.96,1.645479452,6.1,1412.7,389.5,September,Lumbini
2022,Gulmi,6480.0,2990.0,Wheat,19.74057534,24.67093151,15.95410959,66.47813699,1681.09,6303.83,2921.96,1.645479452,6.1,1412.7,19375.2,November,Lumbini
2022,Gulmi,420.0,1300.0,Barley,19.74057534,24.67093151,15.95410959,66.47813699,1681.09,6303.83,2921.96,1.645479452,6.1,1412.7,546.0,November,Lumbini
